shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8_N_905____1_-_IT_1,40.4352289147566,-3.72084867112157,1000001,0
8_N_905____1_-_IT_1,40.4352266535692,-3.72094617648434,1000002,0.008274135041
8_N_905____1_-_IT_1,40.4352167243947,-3.72105384676677,1000003,0.02574704713
8_N_905____1_-_IT_1,40.4351905555975,-3.72117204072918,1000004,0.053657445347
8_N_905____1_-_IT_1,40.4351378017072,-3.72128710436257,1000005,0.09294946851
8_N_905____1_-_IT_1,40.4350865476416,-3.72137503584457,1000006,0.141622071673
8_N_905____1_-_IT_1,40.435026887835,-3.72145550379329,1000007,0.199804718951
8_N_905____1_-_IT_1,40.4349756336426,-3.72154343500227,1000008,0.267367946229
8_N_905____1_-_IT_1,40.434941348193,-3.72162048717636,1000009,0.342494067414
8_N_905____1_-_IT_1,40.4348997570527,-3.72173985842385,1000010,0.428748109473
8_N_905____1_-_IT_1,40.434753060127,-3.72222492236661,1000011,0.559250438035
8_N_905____1_-_IT_1,40.4345660271196,-3.72285332973592,1000012,0.746954871981
8_N_905____1_-_IT_1,40.4345257159377,-3.72299298862038,1000013,0.947322152454
8_N_905____1_-_IT_1,40.4344880139804,-3.72316585483717,1000014,1.162937535946
8_N_905____1_-_IT_1,40.4344401406705,-3.72338838114527,1000015,1.398161463447
8_N_905____1_-_IT_1,40.4343791306069,-3.7236844975951,1000016,1.659399078743
8_N_905____1_-_IT_1,40.4342355082294,-3.7243520721738,1000017,1.979462176962
8_N_905____1_-_IT_1,40.4342024334777,-3.7244604716958,1000018,2.309425689683
8_N_905____1_-_IT_1,40.4341566598029,-3.72457242034656,1000019,2.650158718206
8_N_905____1_-_IT_1,40.4340645181659,-3.72476647157385,1000020,3.010270346619
8_N_905____1_-_IT_1,40.4329055484287,-3.72702411814771,1000021,3.601080606053
8_N_905____1_-_IT_1,40.432864038766,-3.7271021472598,1000022,4.199955420608
8_N_905____1_-_IT_1,40.4327717252503,-3.72732427500248,1000023,4.820277888156
8_N_905____1_-_IT_1,40.4327345610708,-3.72741050674211,1000024,5.448997902882
8_N_905____1_-_IT_1,40.4327085726408,-3.72751160542787,1000025,6.086765582501
8_N_905____1_-_IT_1,40.4326968061552,-3.72759073861838,1000026,6.731371430038
8_N_905____1_-_IT_1,40.4326893234609,-3.72766070192773,1000027,7.381969582983
8_N_905____1_-_IT_1,40.4326892725509,-3.72766134745611,1000028,8.032622782091
8_N_905____1_-_IT_1,40.43268166669,-3.72775831143619,1000029,8.691543925212
8_N_905____1_-_IT_1,40.432683921941,-3.72778760139326,1000030,9.352962095751
8_N_905____1_-_IT_1,40.4326894783706,-3.72785977435909,1000031,10.020533147843
8_N_905____1_-_IT_1,40.4327043559409,-3.72795762685494,1000032,10.696566990402
8_N_905____1_-_IT_1,40.4327235280142,-3.72804446576115,1000033,11.380267997955
8_N_905____1_-_IT_1,40.4327383822084,-3.72814600474542,1000034,12.072738201209
8_N_905____1_-_IT_1,40.4327475792388,-3.72825116939428,1000035,12.77418695256
8_N_905____1_-_IT_1,40.4327471147924,-3.72832489387658,1000036,13.481889403911
8_N_905____1_-_IT_1,40.4327465806103,-3.7284096787385,1000037,14.196783755262
8_N_905____1_-_IT_1,40.432739502534,-3.72852758108948,1000038,14.92170968365
8_N_905____1_-_IT_1,40.4327220133512,-3.72873198196428,1000039,15.664081741498
8_N_905____1_-_IT_1,40.432723961219,-3.72882699760397,1000040,16.414516157192
8_N_905____1_-_IT_1,40.4327241679843,-3.72883707062812,1000041,17.165805299533
8_N_905____1_-_IT_1,40.4327248181773,-3.72884011232614,1000042,17.917362350907
8_N_905____1_-_IT_1,40.4327420334654,-3.72892070657379,1000043,18.676017669487
8_N_905____1_-_IT_1,40.432744689301,-3.72893314041528,1000044,19.435768084907
8_N_905____1_-_IT_1,40.4327538378557,-3.72895758737732,1000045,20.197827464121
8_N_905____1_-_IT_1,40.432771008001,-3.7290034686609,1000046,20.964220253634
8_N_905____1_-_IT_1,40.4327762259372,-3.72901376794186,1000047,21.731661221756
8_N_905____1_-_IT_1,40.4328085702175,-3.72907760387368,1000048,22.505599084985
8_N_905____1_-_IT_1,40.4328489484027,-3.72915177076547,1000049,23.287261342277
8_N_905____1_-_IT_1,40.4328914100962,-3.72922554525436,1000050,24.076757835842
8_N_905____1_-_IT_1,40.4329311493357,-3.72929458866225,1000051,24.873586199591
8_N_905____1_-_IT_1,40.4329648414649,-3.72936352436975,1000052,25.677355592374
8_N_905____1_-_IT_1,40.433004071395,-3.72948071780239,1000053,26.491977569092
8_N_905____1_-_IT_1,40.4330090129457,-3.72950754108907,1000054,27.308939941855
8_N_905____1_-_IT_1,40.4330200693883,-3.72956755033452,1000055,28.131138294998
8_N_905____1_-_IT_1,40.4330248846122,-3.72959368846081,1000056,28.955617259155
8_N_905____1_-_IT_1,40.4330247450413,-3.72961580341423,1000057,29.781972123312
8_N_905____1_-_IT_1,40.4330241993657,-3.72970240175577,1000058,30.61567268747
8_N_905____1_-_IT_1,40.4330211652902,-3.72975960837142,1000059,31.454237309181
8_N_905____1_-_IT_1,40.433019578162,-3.72978953727048,1000060,32.295346668018
8_N_905____1_-_IT_1,40.433003538633,-3.72987599754981,1000061,33.144002798038
8_N_905____1_-_IT_1,40.432981726442,-3.72998451298986,1000062,34.002176562199
8_N_905____1_-_IT_1,40.4329569100716,-3.73012248916872,1000063,34.8723735879
8_N_905____1_-_IT_1,40.4329479596263,-3.7302016526493,1000064,35.74935853551
8_N_905____1_-_IT_1,40.4329544892215,-3.73028282632165,1000065,36.633266854531
8_N_905____1_-_IT_1,40.4329556826193,-3.73029385441921,1000066,37.51811993412
8_N_905____1_-_IT_1,40.4329624742514,-3.73035664243098,1000067,38.408351922592
8_N_905____1_-_IT_1,40.4329789906165,-3.73041764931796,1000068,39.304073825414
8_N_905____1_-_IT_1,40.4330053307978,-3.73048429195139,1000069,40.206159905858
8_N_905____1_-_IT_1,40.4330353900203,-3.73054591942495,1000070,41.114447509357
8_N_905____1_-_IT_1,40.4330414840419,-3.73055841299486,1000071,42.02399234229
8_N_905____1_-_IT_1,40.4330620466271,-3.73059797689865,1000072,42.937595737241
8_N_905____1_-_IT_1,40.4330915802655,-3.73065480505366,1000073,43.857028594997
8_N_905____1_-_IT_1,40.4331514894953,-3.73075867565472,1000074,44.787500001883
8_N_905____1_-_IT_1,40.4331974771384,-3.73083659015692,1000075,45.726322216243
8_N_905____1_-_IT_1,40.433229487734,-3.73087766467313,1000076,46.670120804206
8_N_905____1_-_IT_1,40.4333671724357,-3.73105433724847,1000077,47.635323985477
8_N_905____1_-_IT_1,40.4334363800382,-3.73114516011854,1000078,48.611406757258
8_N_905____1_-_IT_1,40.433480675463,-3.73120243169154,1000079,49.594401499669
8_N_905____1_-_IT_1,40.4335074537671,-3.7312370538687,1000080,50.581574753165
8_N_905____1_-_IT_1,40.4335312220869,-3.7312632832646,1000081,51.572199212726
8_N_905____1_-_IT_1,40.4335378103393,-3.73127055235659,1000082,52.563780226107
8_N_905____1_-_IT_1,40.4335775679319,-3.73131442642887,1000083,53.561134106909
8_N_905____1_-_IT_1,40.433637779735,-3.73137037690745,1000084,54.566685240538
8_N_905____1_-_IT_1,40.4336693663343,-3.73139314235553,1000085,55.576239174689
8_N_905____1_-_IT_1,40.4337078843729,-3.73142090521736,1000086,56.590674362917
8_N_905____1_-_IT_1,40.4337976258154,-3.73148454931733,1000087,57.616439895469
8_N_905____1_-_IT_1,40.4338444258972,-3.73152482744539,1000088,58.648423138732
8_N_905____1_-_IT_1,40.4338648677215,-3.73154242026729,1000089,59.683122204803
8_N_905____1_-_IT_1,40.4339193639104,-3.73161121215594,1000090,60.72622609335
8_N_905____1_-_IT_1,40.4339639079537,-3.73169464196949,1000091,61.777962876091
8_N_905____1_-_IT_1,40.4340000603934,-3.73176876588885,1000092,62.837158495165
8_N_905____1_-_IT_1,40.4340193462555,-3.73183717634864,1000093,63.902539063675
8_N_905____1_-_IT_1,40.4340399117232,-3.73192587710169,1000094,64.975782011867
