shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
9__1__013__1_-_IT_1,40.0359922536595,-3.5807222979663,16000033,67.969840221269
9__1__013__1_-_IT_1,40.0359698703023,-3.58072116806459,16000034,68.341559800691
9__1__013__1_-_IT_1,40.0359366903987,-3.5807200907546,16000035,68.716963305912
9__1__013__1_-_IT_1,40.0358940908939,-3.58072368647855,16000036,69.097105053444
9__1__013__1_-_IT_1,40.0358419890968,-3.58073101683253,16000037,69.483063520932
9__1__013__1_-_IT_1,40.0358010100516,-3.58073289038879,16000038,69.873573235233
9__1__013__1_-_IT_1,40.0358010100516,-3.58073289038879,17000001,69.873573235233
9__1__013__1_-_IT_1,40.0349443379626,-3.58082179352266,17000002,69.968960967954
9__1__013__1_-_IT_1,40.0349145877105,-3.58082419594289,17000003,70.067657162967
9__1__013__1_-_IT_1,40.0348895141798,-3.58082681736752,17000004,70.169145348218
9__1__013__1_-_IT_1,40.0348666276209,-3.58083260911753,17000005,70.273221425175
9__1__013__1_-_IT_1,40.0348390624735,-3.58084969770777,17000006,70.38068670387
9__1__013__1_-_IT_1,40.0348177787605,-3.58088549820529,17000007,70.492013395492
9__1__013__1_-_IT_1,40.0347971735837,-3.58095631733975,17000008,70.609800656343
9__1__013__1_-_IT_1,40.0345808664849,-3.58177935474162,17000009,70.80179966745
9__1__013__1_-_IT_1,40.0345702650519,-3.58183780253621,17000010,70.998922348853
9__1__013__1_-_IT_1,40.0345582504681,-3.5819040456173,17000011,71.201852034623
9__1__013__1_-_IT_1,40.0345483883864,-3.58195842311681,17000012,71.409548553382
9__1__013__1_-_IT_1,40.0345372762759,-3.58201968891489,17000013,71.62261576601
9__1__013__1_-_IT_1,40.0345251642767,-3.5820864714385,17000014,71.841537263622
9__1__013__1_-_IT_1,40.034513618823,-3.58215220269999,17000015,72.066211454168
9__1__013__1_-_IT_1,40.0345087060581,-3.58222191685242,17000016,72.296858550449
9__1__013__1_-_IT_1,40.0345048749412,-3.5822974420524,17000017,72.5339634202301
9__1__013__1_-_IT_1,40.0345082519694,-3.582371620873,17000018,72.7774082658881
9__1__013__1_-_IT_1,40.0345861963607,-3.5833891328424,17000019,73.1080964962041
9__1__013__1_-_IT_1,40.0345922140757,-3.58345226739404,17000020,73.4442125705351
9__1__013__1_-_IT_1,40.0346021294332,-3.58351216268807,17000021,73.7855560289551
9__1__013__1_-_IT_1,40.0346181159534,-3.58354995833296,17000022,74.1305801380301
9__1__013__1_-_IT_1,40.03464433572,-3.58358451833236,17000023,74.4797471857371
9__1__013__1_-_IT_1,40.0346688741352,-3.58361463350549,17000024,74.832658555066
9__1__013__1_-_IT_1,40.0346891286641,-3.58365025033401,17000025,75.189349924393
9__1__013__1_-_IT_1,40.0347016594227,-3.58369798410185,17000026,75.55034484177
9__1__013__1_-_IT_1,40.0347047692104,-3.58375671504202,17000027,75.916362503044
9__1__013__1_-_IT_1,40.0346985752061,-3.58380318271596,17000028,76.286403911731
9__1__013__1_-_IT_1,40.0346847243714,-3.58384847745642,17000029,76.660604394143
9__1__013__1_-_IT_1,40.0346666278027,-3.58389151953745,17000030,77.038990615846
9__1__013__1_-_IT_1,40.0346451098604,-3.58393785647665,17000031,77.421995700479
9__1__013__1_-_IT_1,40.0346355270222,-3.58398097229941,17000032,77.808830076234
9__1__013__1_-_IT_1,40.0346318368164,-3.58403742992948,17000033,78.200498752792
9__1__013__1_-_IT_1,40.0346758112769,-3.58466663778725,17000034,78.646072336168
9__1__013__1_-_IT_1,40.0346758112769,-3.58466663778725,18000001,78.646072336168
9__1__013__1_-_IT_1,40.0347707813561,-3.58597880622804,18000002,78.758520488652
9__1__013__1_-_IT_1,40.0348917590225,-3.58765921115165,18000003,79.014966459828
9__1__013__1_-_IT_1,40.034905805238,-3.58783556153183,18000004,79.2865390040481
9__1__013__1_-_IT_1,40.0349123502022,-3.58791984596118,18000005,79.5653392003361
9__1__013__1_-_IT_1,40.0349219755432,-3.58798601393285,18000006,79.8498849732361
9__1__013__1_-_IT_1,40.0349386379715,-3.58803928597357,18000007,80.1393377228221
9__1__013__1_-_IT_1,40.0349533807703,-3.58807828646984,18000008,80.4324985439351
9__1__013__1_-_IT_1,40.0349688571675,-3.58812807074733,18000009,80.7302411071681
9__1__013__1_-_IT_1,40.0349768510103,-3.58816401155171,18000010,81.0311758822511
9__1__013__1_-_IT_1,40.0349786127503,-3.5882093799439,18000011,81.3359863690841
9__1__013__1_-_IT_1,40.0349692687265,-3.58824276547509,18000012,81.6438282090691
9__1__013__1_-_IT_1,40.0349575025641,-3.58826734295035,18000013,81.9541404038181
9__1__013__1_-_IT_1,40.0349375745404,-3.58828624178798,18000014,82.2671898253471
9__1__013__1_-_IT_1,40.0349142481161,-3.58829501612068,18000015,82.5829344035121
9__1__013__1_-_IT_1,40.0348870622389,-3.58829982958059,18000016,82.9017242784531
9__1__013__1_-_IT_1,40.034856878184,-3.58830069191654,18000017,83.2238652201771
9__1__013__1_-_IT_1,40.0348288528922,-3.58830101253868,18000018,83.5491169307061
9__1__013__1_-_IT_1,40.0347995224792,-3.58830356534072,18000019,83.8776314284631
9__1__013__1_-_IT_1,40.0347764950827,-3.58830916349269,18000020,84.2087460815121
9__1__013__1_-_IT_1,40.0347582996921,-3.58831473752438,18000021,84.5419355579681
9__1__013__1_-_IT_1,40.0347378536591,-3.58832475321239,18000022,84.8775499814201
9__1__013__1_-_IT_1,40.0346187780782,-3.58841511350543,18000023,85.2284652990231
9__1__013__1_-_IT_1,40.0346187780782,-3.58841511350543,19000001,85.2284652990231
9__1__013__1_-_IT_1,40.0340256793186,-3.58887651168054,19000002,85.3051684512481
9__1__013__1_-_IT_1,40.0332337350305,-3.58949418666969,19000003,85.4843604561221
9__1__013__1_-_IT_1,40.0327612696838,-3.58986759927304,19000004,85.7249130072561
9__1__013__1_-_IT_1,40.0327612696838,-3.58986759927304,20000001,85.7249130072561
9__1__013__1_-_IT_1,40.0325310239685,-3.59004881199783,20000002,85.7547820796751
9__1__013__1_-_IT_1,40.0325022805686,-3.59007585332882,20000003,85.7885883599731
9__1__013__1_-_IT_1,40.0324782227471,-3.59011906136005,20000004,85.8269467118081
9__1__013__1_-_IT_1,40.0324645831165,-3.59017600307727,20000005,85.8703938532621
9__1__013__1_-_IT_1,40.0324566453861,-3.59023671637708,20000006,85.9190955603211
9__1__013__1_-_IT_1,40.0324290306256,-3.59060364504542,20000007,85.999254022444
9__1__013__1_-_IT_1,40.0323300877935,-3.59186802739376,20000008,86.1878497121671
9__1__013__1_-_IT_1,40.032279313728,-3.59247415700365,20000009,86.4284678364311
9__1__013__1_-_IT_1,40.0322781131951,-3.59252252314977,20000010,86.6732148164561
9__1__013__1_-_IT_1,40.0322798229249,-3.59256099186986,20000011,86.9212495129181
9__1__013__1_-_IT_1,40.0322929880101,-3.59259707732336,20000012,87.1726922600991
9__1__013__1_-_IT_1,40.0323100237955,-3.59262203364373,20000013,87.4269827158131
9__1__013__1_-_IT_1,40.0323380603309,-3.59264699963254,20000014,87.6850443045611
9__1__013__1_-_IT_1,40.0323673221,-3.59265841673547,20000015,87.9464967228151
9__1__013__1_-_IT_1,40.0324034394346,-3.59267527292674,20000016,88.2122081394431
9__1__013__1_-_IT_1,40.0324034394346,-3.59267527292674,21000001,88.2122081394431
9__1__013__1_-_IT_1,40.032537842444,-3.59276238452908,21000002,88.228875125914
9__1__013__1_-_IT_1,40.0325556151535,-3.59276832601702,21000003,88.2475788780661
9__1__013__1_-_IT_1,40.0325862795875,-3.59276726354363,21000004,88.2696874158641
9__1__013__1_-_IT_1,40.032622394939,-3.59276601150325,21000005,88.2958059764901
9__1__013__1_-_IT_1,40.0328566094484,-3.59274644388627,21000006,88.3479745781391
9__1__013__1_-_IT_1,40.0329559400735,-3.59273430207096,21000007,88.4112168815411
9__1__013__1_-_IT_1,40.0333289547298,-3.59269783667715,21000008,88.5159784409771
9__1__013__1_-_IT_1,40.0338975366726,-3.59262862447716,21000009,88.6841250660421
9__1__013__1_-_IT_1,40.0339233868484,-3.59262235254664,21000010,88.8551903896181
9__1__013__1_-_IT_1,40.0339510942843,-3.59261142828128,21000011,89.0294692207881
9__1__013__1_-_IT_1,40.0339883507115,-3.59259810652755,21000012,89.2080366660211
9__1__013__1_-_IT_1,40.0340131596413,-3.59259459988792,21000013,89.3893739684351
9__1__013__1_-_IT_1,40.0340131596413,-3.59259459988792,22000001,89.3893739684351
9__1__013__1_-_IT_1,40.0340421842437,-3.59259196425706,22000002,89.3926033745251
9__1__013__1_-_IT_1,40.0340809691953,-3.59259440266676,22000003,89.4001427159741
9__1__013__1_-_IT_1,40.0341219028953,-3.59259826149188,22000004,89.4122373808201
9__1__013__1_-_IT_1,40.0341675831408,-3.59259537619621,22000005,89.4294082683031
9__1__013__1_-_IT_1,40.0344582997087,-3.59256438936871,22000006,89.4789551831941
9__1__013__1_-_IT_1,40.0350880482089,-3.59249726561246,22000007,89.5986348600181
9__1__013__1_-_IT_1,40.0351738257059,-3.59248509018371,22000008,89.7278918596461
9__1__013__1_-_IT_1,40.0351880675302,-3.59248697979201,22000009,89.8587378217441
9__1__013__1_-_IT_1,40.0352012800286,-3.59249106639341,22000010,89.9910911745191
9__1__013__1_-_IT_1,40.0352175128063,-3.59250180152433,22000011,90.1254657091381
9__1__013__1_-_IT_1,40.0352266156422,-3.59251335755022,22000012,90.2612519513231
9__1__013__1_-_IT_1,40.0352350053154,-3.59253152979894,22000013,90.3988467774531
9__1__013__1_-_IT_1,40.0352393426645,-3.5925461342558,22000014,90.5377774021941
9__1__013__1_-_IT_1,40.0352419736337,-3.59256249030775,22000015,90.6781337281461
9__1__013__1_-_IT_1,40.035259466416,-3.59280123895251,22000016,90.8389520504351
9__1__013__1_-_IT_1,40.035259466416,-3.59280123895251,23000001,90.8389520504351
9__1__013__1_-_IT_1,40.0354070040737,-3.59478232696704,23000002,91.0087667139691
9__1__013__1_-_IT_1,40.0354070040737,-3.59478232696704,24000001,91.0087667139691
9__1__013__1_-_IT_1,40.0354966181677,-3.59601506251072,24000002,91.1144108481481
9__1__013__1_-_IT_1,40.0355938119514,-3.59739331340405,24000003,91.3381386133781
9__1__013__1_-_IT_1,40.0356041713201,-3.59748783608316,24000004,91.5700124315641
9__1__013__1_-_IT_1,40.0356097928455,-3.59753021593108,24000005,91.8055554588591
9__1__013__1_-_IT_1,40.0356254655161,-3.59756508706306,24000006,92.0445448726411
9__1__013__1_-_IT_1,40.0356462052965,-3.5975880621398,24000007,92.2865577854071
9__1__013__1_-_IT_1,40.0356736191352,-3.59761109431592,24000008,92.5321928513941
9__1__013__1_-_IT_1,40.0357001996068,-3.59763412040802,24000009,92.7813724339431
9__1__013__1_-_IT_1,40.0357217512378,-3.59766144412431,24000010,93.0338921822511
9__1__013__1_-_IT_1,40.0357357553538,-3.59769630077669,24000011,93.2897675467551
9__1__013__1_-_IT_1,40.035740429615,-3.59773908269226,24000012,93.5493296628291
9__1__013__1_-_IT_1,40.0357379280368,-3.59777934755305,24000013,93.8123382956321
9__1__013__1_-_IT_1,40.0357262206271,-3.5978255004246,24000014,94.0794934706921
9__1__013__1_-_IT_1,40.0357098859294,-3.597858888416,24000015,94.3500252833851
9__1__013__1_-_IT_1,40.0356905795093,-3.5978815138901,24000016,94.6234412479631
9__1__013__1_-_IT_1,40.0356729359986,-3.59790523924982,24000017,94.8996736729771
9__1__013__1_-_IT_1,40.0356619506388,-3.59793227887365,24000018,95.1785154700311
9__1__013__1_-_IT_1,40.0356584063693,-3.59797240915794,24000019,95.4608036293881
9__1__013__1_-_IT_1,40.0356573424516,-3.59801690260545,24000020,95.746889717786
9__1__013__1_-_IT_1,40.0356790900806,-3.598485770985,24000021,96.073051484692
9__1__013__1_-_IT_1,40.0356790900806,-3.598485770985,25000001,96.073051484692
9__1__013__1_-_IT_1,40.0356889855712,-3.59862788350817,25000002,96.085225885723
9__1__013__1_-_IT_1,40.0357024219987,-3.59870629342202,25000003,96.1042542836791
9__1__013__1_-_IT_1,40.0357172160214,-3.59877339145863,25000004,96.1292381969361
9__1__013__1_-_IT_1,40.0357351015762,-3.59882804293817,25000005,96.1592898772301
9__1__013__1_-_IT_1,40.0357563651645,-3.59887321581152,25000006,96.1938608503461
9__1__013__1_-_IT_1,40.0357664634267,-3.59891657506349,25000007,96.232297218316
9__1__013__1_-_IT_1,40.0357719433101,-3.59896586232644,25000008,96.274982432372
9__1__013__1_-_IT_1,40.0357682172953,-3.59902103745294,25000009,96.322393203497
9__1__013__1_-_IT_1,40.0357564476803,-3.59907912638959,25000010,96.374929281939
9__1__013__1_-_IT_1,40.035744693466,-3.59913423124066,25000011,96.4323444556881
9__1__013__1_-_IT_1,40.0357363644284,-3.5991923502499,25000012,96.4948036660451
9__1__013__1_-_IT_1,40.0357371100718,-3.59926994597447,25000013,96.5638837003271
9__1__013__1_-_IT_1,40.0357704632944,-3.5996954854465,25000014,96.6694581274361
9__1__013__1_-_IT_1,40.0357925421588,-3.60000757487035,25000015,96.8017718983691
9__1__013__1_-_IT_1,40.0358002262785,-3.60013479198456,25000016,96.9449730202381
9__1__013__1_-_IT_1,40.0358770059671,-3.6011883317849,25000017,97.1784629477031
9__1__013__1_-_IT_1,40.0359021427383,-3.60150588881737,25000018,97.4391894091051
9__1__013__1_-_IT_1,40.0359037192164,-3.60153855781618,25000019,97.7027086029391
9__1__013__1_-_IT_1,40.0359014070219,-3.60156933601573,25000020,97.9688662347521
9__1__013__1_-_IT_1,40.0358962592865,-3.60159355709546,25000021,98.2371678900841
9__1__013__1_-_IT_1,40.0358860713153,-3.60162146589617,25000022,98.5081055355101
9__1__013__1_-_IT_1,40.0358701735173,-3.60164372531588,25000023,98.7816355493311
9__1__013__1_-_IT_1,40.0358543281207,-3.60165571863038,25000024,99.0572003199561
9__1__013__1_-_IT_1,40.0358360195484,-3.6016600645141,25000025,99.3348307905621
9__1__013__1_-_IT_1,40.0358212340543,-3.60166383185759,25000026,99.614133549856
9__1__013__1_-_IT_1,40.0355937287972,-3.6016916931962,25000027,99.918799778646
9__1__013__1_-_IT_1,40.0353288490636,-3.6017229637261,25000028,100.25298700614
9__1__013__1_-_IT_1,40.0350854712218,-3.60175815615758,25000029,100.614354190923
9__1__013__1_-_IT_1,40.0350560499334,-3.60175976354923,25000030,100.978989855138
9__1__013__1_-_IT_1,40.035025227393,-3.60175482650569,25000031,101.347072485385
9__1__013__1_-_IT_1,40.0350030383228,-3.60174529921622,25000032,101.717748653627
9__1__013__1_-_IT_1,40.0349844591698,-3.60173113635785,25000033,102.090814954386
9__1__013__1_-_IT_1,40.0349623621773,-3.60170387719417,25000034,102.467261262201
9__1__013__1_-_IT_1,40.0349389114819,-3.60166074061499,25000035,102.848215360893
9__1__013__1_-_IT_1,40.0349070229199,-3.60158486469849,25000036,103.236547531539
9__1__013__1_-_IT_1,40.0348688381437,-3.6014781354855,25000037,103.634923754152
9__1__013__1_-_IT_1,40.0348336292722,-3.6013508997258,25000038,104.044837619265
9__1__013__1_-_IT_1,40.0348336292722,-3.6013508997258,26000001,104.044837619265
9__1__013__1_-_IT_1,40.0348259511669,-3.6013097678535,26000002,104.048448950468
9__1__013__1_-_IT_1,40.0348218944246,-3.60126213569505,26000003,104.056149082709
9__1__013__1_-_IT_1,40.0348171051033,-3.60121729607745,26000004,104.067711646665
9__1__013__1_-_IT_1,40.0348101207797,-3.6011808364406,26000005,104.082480055846
9__1__013__1_-_IT_1,40.0345713920148,-3.60031919513182,26000006,104.175392665973
9__1__013__1_-_IT_1,40.0345445339882,-3.60024149837792,26000007,104.27557377649
9__1__013__1_-_IT_1,40.0345282084725,-3.60020775722422,26000008,104.379156481958
9__1__013__1_-_IT_1,40.0345075260526,-3.60018424424781,26000009,104.485787864381
9__1__013__1_-_IT_1,40.0344874930951,-3.60017380228457,26000010,104.594814632171
9__1__013__1_-_IT_1,40.0344638542178,-3.6001670618292,26000011,104.706527470793
9__1__013__1_-_IT_1,40.034439464366,-3.60016684803007,26000012,104.820947509415
9__1__013__1_-_IT_1,40.0342436052564,-3.60019273616176,26000013,104.95721874476
9__1__013__1_-_IT_1,40.033769699769,-3.60025150376205,26000014,105.146329298435
9__1__013__1_-_IT_1,40.0332628441293,-3.60032452005999,26000015,105.392041894648
9__1__013__1_-_IT_1,40.0324046784819,-3.60045188789133,26000016,105.733624017444
9__1__013__1_-_IT_1,40.0323747487024,-3.60045512752625,26000017,106.078539658719
9__1__013__1_-_IT_1,40.0323747487024,-3.60045512752625,27000001,106.078539658719
9__1__013__1_-_IT_1,40.0323561471185,-3.60045586688282,27000002,106.08060529437
9__1__013__1_-_IT_1,40.0323078495424,-3.60046167397998,27000003,106.088054540506
9__1__013__1_-_IT_1,40.0322923232887,-3.60046773916001,27000004,106.097303136204
9__1__013__1_-_IT_1,40.0322827316453,-3.60047850943618,27000005,106.107958100193
9__1__013__1_-_IT_1,40.0322737163343,-3.60049315957346,27000006,106.120214237417
9__1__013__1_-_IT_1,40.0322706566178,-3.60050863901027,27000007,106.133834079701
9__1__013__1_-_IT_1,40.0322694065987,-3.60052800912701,27000008,106.149112437804
9__1__013__1_-_IT_1,40.032334949577,-3.60167907997822,27000009,106.26287179559
9__1__013__1_-_IT_1,40.0323653038753,-3.60213753007431,27000010,106.415891941891
9__1__013__1_-_IT_1,40.0323708718125,-3.60221277928266,27000011,106.575362188128
9__1__013__1_-_IT_1,40.0323789614458,-3.60226169232859,27000012,106.739101300379
9__1__013__1_-_IT_1,40.0323882340219,-3.60231216642147,27000013,106.907268244959
9__1__013__1_-_IT_1,40.0323974783671,-3.60236806689798,27000014,107.080313857917
9__1__013__1_-_IT_1,40.0324020526173,-3.6024053199138,27000015,107.256578271528
9__1__013__1_-_IT_1,40.0324020566447,-3.60240454522029,28000001,107.256578271528
9__1__013__1_-_IT_1,40.0324030994455,-3.60243323929087,28000002,107.259029244815
9__1__013__1_-_IT_1,40.0324017463011,-3.60246423763972,28000003,107.264129323786
9__1__013__1_-_IT_1,40.0324014560741,-3.60252005541882,28000004,107.273992002757
9__1__013__1_-_IT_1,40.0324000061553,-3.60256965929999,28000005,107.288090048558
9__1__013__1_-_IT_1,40.0324043210345,-3.60277126627583,28000006,107.319396294338
9__1__013__1_-_IT_1,40.0324489055751,-3.60359421867589,28000007,107.42109272765
9__1__013__1_-_IT_1,40.0324923691706,-3.60440243181457,28000008,107.59191609963
9__1__013__1_-_IT_1,40.0325265726857,-3.60481440150165,28000009,107.798093971611
9__1__013__1_-_IT_1,40.0325357308347,-3.60488658272199,28000010,108.010513812948
9__1__013__1_-_IT_1,40.0325478530075,-3.60496189141574,28000011,108.229498501675
9__1__013__1_-_IT_1,40.0325517652487,-3.60501154272776,28000012,108.452741734506
9__1__013__1_-_IT_1,40.032554191222,-3.6050519825973,28000013,108.679445866865
9__1__013__1_-_IT_1,40.032554191222,-3.6050519825973,29000001,108.679445866865
9__1__013__1_-_IT_1,40.0325526535816,-3.60506969522032,29000002,108.68096674882
9__1__013__1_-_IT_1,40.032548340613,-3.60509679142829,29000003,108.684848574867
9__1__013__1_-_IT_1,40.0325445057374,-3.60514637545087,29000004,108.692982365774
9__1__013__1_-_IT_1,40.0325436906909,-3.60518823299437,29000005,108.704688670089
9__1__013__1_-_IT_1,40.0325513133677,-3.60532629851621,29000006,108.728205340072
9__1__013__1_-_IT_1,40.0325990354983,-3.60611555722779,29000007,108.819271086173
9__1__013__1_-_IT_1,40.0326305501011,-3.60665294308182,29000008,108.956320842656
9__1__013__1_-_IT_1,40.0326686632183,-3.60738637633729,29000009,109.156091306411
9__1__013__1_-_IT_1,40.0326987818009,-3.60800686056217,29000010,109.40890805259
9__1__013__1_-_IT_1,40.0327124561142,-3.60830840677028,29000011,109.687497990457
9__1__013__1_-_IT_1,40.0327227102405,-3.60835315457255,29000012,109.970071924264
9__1__013__1_-_IT_1,40.0327329308955,-3.60840410229515,29000013,110.257138398291
9__1__013__1_-_IT_1,40.0327393909178,-3.60844509394226,29000014,110.547775094868
9__1__013__1_-_IT_1,40.0327420689757,-3.60847985060994,29000015,110.841392151459
9__1__013__1_-_IT_1,40.0327420689757,-3.60847985060994,30000001,110.841392151459
9__1__013__1_-_IT_1,40.0327428267428,-3.6085170702962,30000002,110.844568913748
9__1__013__1_-_IT_1,40.0327416781423,-3.60855427303967,30000003,110.850922438325
9__1__013__1_-_IT_1,40.0327395298499,-3.6086001495272,30000004,110.861197481298
9__1__013__1_-_IT_1,40.0327413227686,-3.60865006598006,30000005,110.87573613024
9__1__013__1_-_IT_1,40.0327452278318,-3.6086621916799,30000006,110.891396491628
9__1__013__1_-_IT_1,40.0327512672747,-3.60866968795856,30000007,110.907983376135
